Id,CreationDate,Score,Tags,ViewCount,AnswerCount,FavoriteCount
"45508","2019-02-13 13:53:55","2","<python><scikit-learn><dataset><scipy>","27","1",""
"45509","2019-02-13 14:22:49","2","<pca><dimensionality-reduction>","72","0",""
"45510","2019-02-13 14:33:40","3","<time-series><clustering><preprocessing><distance>","209","1","1"
"45511","2019-02-13 14:39:47","1","<machine-learning><dataset><statistics>","17","0",""
"45514","2019-02-13 14:57:20","1","<python><keras><tensorflow>","115","0",""
"45517","2019-02-13 15:34:10","3","<audio-recognition>","17","0","1"
"45519","2019-02-13 15:44:59","1","<python><text-mining><nltk><pip>","949","0",""
"45520","2019-02-13 15:49:08","3","<word-embeddings><multilabel-classification><nlp><distance>","107","1",""
"45523","2019-02-13 16:38:57","1","<accuracy>","192","1",""
"45524","2019-02-13 17:18:16","1","<python><autoencoder><accuracy>","37","1",""
"45526","2019-02-13 18:02:00","5","<classification><nlp><cross-validation><evaluation>","117","2","2"
"45527","2019-02-13 18:05:45","1","<random-forest><data-cleaning><encoding><geospatial>","210","0",""
"45530","2019-02-13 18:33:05","1","<deep-learning>","246","0",""
"45532","2019-02-13 18:48:49","2","<classification>","282","2",""
"45533","2019-02-13 19:18:58","10","<feature-extraction><databases>","4510","5","3"
"45539","2019-02-13 20:30:32","1","<lstm><rnn>","108","0",""
"45540","2019-02-13 21:30:54","4","<machine-learning><python><scikit-learn><regression><supervised-learning>","528","2",""
"45542","2019-02-13 22:25:43","1","<svm><semi-supervised-learning><implementation>","25","0",""
"45543","2019-02-13 23:51:11","1","<machine-learning><object-detection>","22","0","2"
"45544","2019-02-14 00:15:23","1","<time-series><clustering><data><anomaly-detection><data-science-model>","541","1",""
"45545","2019-02-14 00:21:07","2","<machine-learning><time-series><predictive-modeling><lstm><matlab>","1306","0",""
"45546","2019-02-14 00:49:54","3","<machine-learning><notation><pac-learning>","143","1","1"
"45550","2019-02-14 02:26:19","3","<pandas><kaggle>","12333","1",""
"45552","2019-02-14 03:04:21","1","<scikit-learn><svm>","810","1",""
"45553","2019-02-14 03:24:29","3","<xgboost><ranking><ndcg>","660","0",""
"45554","2019-02-14 05:17:07","2","<machine-learning><algorithms>","429","1",""
"45556","2019-02-14 05:47:46","1","<machine-learning><gradient-descent>","38","1",""
"45559","2019-02-14 08:04:39","-1","<python><clustering><unsupervised-learning>","32","2",""
"45562","2019-02-14 09:11:39","1","<machine-learning><predictive-modeling><regression><cross-validation><accuracy>","153","0",""
"45563","2019-02-14 09:19:53","1","<machine-learning><xgboost>","1196","2","1"
"45566","2019-02-14 09:49:51","0","<gradient-descent>","68","2",""
"45568","2019-02-14 10:17:44","0","<python><tensorflow><word-embeddings>","37","1",""
"45569","2019-02-14 10:17:48","1","<lstm><multilabel-classification>","37","0",""
"45570","2019-02-14 11:36:39","1","<probability><distribution>","86","0",""
"45575","2019-02-14 12:14:02","7","<machine-learning><data-leakage>","1402","1","1"
"45578","2019-02-14 14:33:54","28","<variance><bias>","17356","5","12"
"45580","2019-02-14 15:08:51","3","<keras><noise>","1591","1",""
"45582","2019-02-14 15:42:36","1","<distance>","22","0",""
"45588","2019-02-14 17:05:51","1","<dataset><data><project-planning>","37","1",""
"45589","2019-02-14 17:20:50","1","<machine-learning><machine-learning-model>","48","0",""
"45593","2019-02-14 21:14:15","1","<machine-learning><word2vec><pytorch>","96","1",""
"45597","2019-02-15 00:27:06","1","<time-series><predictive-modeling><prediction><matlab><plotting>","214","0",""
"45598","2019-02-15 00:29:55","2","<neural-network><perceptron><mlp><implementation>","247","1",""
"45600","2019-02-15 05:01:13","4","<time-series><lstm><rnn>","1006","1","6"
"45601","2019-02-15 05:39:48","1","<cnn><backpropagation>","27","1",""
"45602","2019-02-15 06:23:24","3","<python><pandas>","307","1",""
"45603","2019-02-15 06:29:42","2","<python><deep-learning>","155","0","1"
"45605","2019-02-15 06:52:37","1","<python><nlp><nltk>","303","1",""
"45607","2019-02-15 07:26:50","0","<clustering>","1187","2",""
"45611","2019-02-15 07:54:42","1","<machine-learning><neural-network><pytorch>","39","1",""
"45614","2019-02-15 08:16:30","3","<normalization>","1479","1","2"
"45615","2019-02-15 08:16:57","3","<python><scikit-learn><pandas><descriptive-statistics>","430","2",""
"45620","2019-02-15 09:03:25","1","<neural-network><lstm>","103","0",""
"45622","2019-02-15 09:48:36","1","<python><scikit-learn><random-forest><decision-trees>","44","0",""
"45624","2019-02-15 10:24:17","2","<python><r><data-mining>","3106","1",""
"45625","2019-02-15 10:40:39","1","<dataset>","74","0",""
"45626","2019-02-15 10:52:32","1","<lstm><labels>","212","1",""
"45627","2019-02-15 10:55:46","3","<machine-learning><python><scikit-learn><regression><pandas>","86","1",""
"45628","2019-02-15 11:04:48","1","<machine-learning><python><pandas><k-nn>","549","0",""
"45629","2019-02-15 11:19:08","1","<keras><nlp><loss-function>","441","0",""
"45631","2019-02-15 12:27:50","1","<tensorflow>","12","0",""
"45633","2019-02-15 13:23:17","0","<machine-learning><regression>","152","2",""
"45639","2019-02-15 14:30:18","0","<python><deep-learning><numpy>","53","1",""
"45648","2019-02-15 16:04:28","1","<jupyter><linux>","215","0",""
"45650","2019-02-15 16:11:23","1","<python><neural-network><tensorflow><accuracy>","24","0",""
"45655","2019-02-15 16:47:01","2","<machine-learning><pandas><dataframe>","357","1",""
"45656","2019-02-15 16:58:56","2","<python><pytorch><jupyter>","1781","1","1"
"45657","2019-02-15 18:09:57","1","<deep-learning><gan><objective-function>","30","0",""
"45659","2019-02-15 18:37:10","3","<reinforcement-learning>","571","1",""
"45660","2019-02-15 18:39:44","1","<machine-learning><bigdata><bias>","377","0",""
"45661","2019-02-15 20:25:52","3","<machine-learning><deep-learning><statistics><generative-models>","741","1","1"
"45663","2019-02-15 20:49:28","5","<machine-learning><python><scikit-learn><pandas>","2886","1","2"
"45666","2019-02-15 22:04:27","1","<graphs>","144","0",""
"45667","2019-02-15 22:11:00","1","<python><statistics><numpy><distribution><scipy>","288","0",""
"45668","2019-02-15 23:03:42","4","<machine-learning><scikit-learn><ridge-regression>","2323","2",""
"45671","2019-02-16 03:59:13","3","<machine-learning><neural-network>","708","1",""
"45672","2019-02-16 05:36:46","2","<time-series><predictive-modeling><random-forest><training><transfer-learning>","1378","2","1"
"45675","2019-02-16 07:35:56","2","<machine-learning><preprocessing>","361","2",""
"45678","2019-02-16 09:24:19","6","<neural-network><deep-learning><convolution><mathematics><image-preprocessing>","1068","1",""
"45679","2019-02-16 09:48:06","2","<python><jupyter>","1104","1",""
"45680","2019-02-16 10:16:08","3","<cnn>","663","1","1"
"45681","2019-02-16 10:16:55","1","<machine-learning><naive-bayes-classifier>","82","2",""
"45684","2019-02-16 12:12:19","7","<machine-learning><python><neural-network><deep-learning><time-series>","8371","1","2"
"45685","2019-02-16 13:26:07","1","<python><jupyter><fastai>","89","1",""
"45686","2019-02-16 13:40:39","2","<feature-selection>","422","1",""
"45688","2019-02-16 14:28:10","1","<linear-regression>","28","1",""
"45689","2019-02-16 14:29:12","1","<machine-learning><deep-learning>","39","0",""
"45690","2019-02-16 14:37:25","4","<machine-learning><pca><dimensionality-reduction>","260","1","1"
"45691","2019-02-16 14:55:10","3","<machine-learning><mathematics><linear-algebra>","251","1","1"
"45698","2019-02-16 17:38:01","2","<keras><scikit-learn><cross-validation>","2452","1","2"
"45702","2019-02-16 20:05:03","3","<neural-network><optimization>","87","1","0"
"45703","2019-02-16 21:43:32","8","<linear-regression><terminology>","3004","3","2"
"45711","2019-02-17 04:41:27","4","<python><distribution><matplotlib><image>","4488","1","2"
"45713","2019-02-17 09:06:47","3","<regression><linear-regression><data-science-model>","143","1",""
"45714","2019-02-17 10:13:20","1","<machine-learning><statistics>","26","0",""
"45716","2019-02-17 12:52:43","2","<machine-learning><python><classification>","480","1",""
"45718","2019-02-17 13:07:47","2","<machine-learning><python><reinforcement-learning><backpropagation><pytorch>","754","0",""
"45719","2019-02-17 13:24:50","1","<autoencoder>","51","0",""
"45720","2019-02-17 16:45:39","1","<python><nlp>","599","0",""
"45721","2019-02-17 17:09:15","1","<regression><lstm><cnn>","22","0",""
"45725","2019-02-17 18:28:15","4","<machine-learning><python><normalization>","104","1",""
"45726","2019-02-17 19:06:30","2","<python><anaconda>","20873","1",""
"45728","2019-02-17 19:20:14","3","<machine-learning><python><scikit-learn><svm>","599","1",""
"45729","2019-02-17 20:11:09","0","<python><regression><pandas><correlation>","10071","2","1"
"45731","2019-02-17 21:01:31","4","<image-classification><transfer-learning>","1654","1",""
"45735","2019-02-18 00:30:49","2","<probability><probabilistic-programming>","364","1",""
"45737","2019-02-18 04:03:24","1","<machine-learning><deep-learning><tensorflow><computer-vision><convolution>","39","1",""
"45738","2019-02-18 04:26:41","2","<data><svm><data-science-model>","2507","1","1"
"45740","2019-02-18 06:10:38","2","<machine-learning><neural-network><keras><scikit-learn>","811","1",""
"45744","2019-02-18 09:22:27","1","<python><data-mining><dataset><pandas><data>","33","0",""
"45746","2019-02-18 10:19:47","1","<nlp><word-embeddings><stanford-nlp><embeddings>","452","0",""
"45749","2019-02-18 10:39:12","4","<machine-learning><neural-network><deep-learning><cnn>","712","2",""
"45750","2019-02-18 10:46:29","2","<cnn><training><weight-initialization>","532","3",""
"45751","2019-02-18 10:54:23","3","<python><pandas><plotting>","93","1",""
"45753","2019-02-18 11:15:09","1","<pandas><graphs><jupyter><matplotlib>","71","1",""
"45754","2019-02-18 11:27:35","2","<machine-learning><time-series><probability><convolution>","38","0",""
"45757","2019-02-18 12:29:23","6","<reinforcement-learning><dqn><discounted-reward>","1119","2","1"
"45759","2019-02-18 14:20:05","1","<tensorflow><jupyter><google><cloud><pip>","312","1",""
"45762","2019-02-18 14:58:12","2","<cnn><activation-function>","461","2",""
"45764","2019-02-18 15:20:17","3","<neural-network><training><cost-function><convergence>","379","4",""
"45765","2019-02-18 15:41:48","1","<machine-learning><python><anomaly-detection><data-science-model>","125","0",""
"45766","2019-02-18 15:42:07","1","<python><data-mining><pandas><visualization><data-cleaning>","23","0",""
"45767","2019-02-18 16:02:49","2","<python><neural-network><cross-validation><sampling>","2104","1","1"
"45768","2019-02-18 17:29:31","2","<evaluation><information-retrieval><metric>","850","1",""
"45769","2019-02-18 17:41:24","1","<python><deep-learning><tensorflow><gpu>","138","0",""
"45774","2019-02-18 20:47:09","4","<machine-learning><deep-learning><bigdata><model-selection><pac-learning>","540","3",""
"45776","2019-02-18 21:05:09","2","<machine-learning><classification><statistics><probability>","84","1","1"
"45781","2019-02-18 22:20:03","6","<deep-learning><keras><lstm><rnn>","873","1","2"
"45782","2019-02-17 13:41:11","1","<lstm>","17","0",""
"45785","2019-02-19 00:44:44","3","<machine-learning><deep-learning><training><noise>","208","0",""
"45793","2019-02-19 06:10:09","2","<cnn><image-recognition><kernel>","81","2","0"
"45797","2019-02-19 07:45:48","1","<python><nlp>","47","1",""
"45799","2019-02-19 08:55:23","2","<python><pandas>","7390","2",""
"45803","2019-02-19 10:08:50","0","<lstm>","4127","2",""
"45805","2019-02-19 11:28:45","2","<neural-network><convolutional-neural-network>","1523","1","2"
"45807","2019-02-19 12:08:37","2","<python><time-series><machine-learning-model><forecast><forecasting>","98","1","1"
"45809","2019-02-19 12:15:33","1","<machine-learning><forecast><forecasting>","40","0",""
"45810","2019-02-19 12:48:19","8","<python><scikit-learn><cross-validation><gridsearchcv>","3698","1","5"
"45813","2019-02-19 13:20:00","1","<machine-learning><outlier><boosting>","1209","1","1"
"45815","2019-02-19 13:38:12","0","<machine-learning><cnn><matrix>","102","1",""
"45821","2019-02-19 15:26:12","2","<data-mining><pandas><svm><numpy>","280","2",""
"45822","2019-02-19 15:28:47","0","<lstm><supervised-learning>","1408","1",""
"45827","2019-02-19 16:28:15","2","<finance>","3448","2","1"
"45831","2019-02-19 17:43:28","1","<python><scikit-learn><logistic-regression>","701","3",""
"45833","2019-02-19 19:34:19","6","<python><keras><cnn><image-classification>","11504","1","3"
"45834","2019-02-19 20:01:13","1","<machine-learning><time-series><statistics><lstm><forecasting>","127","0","2"
"45836","2019-02-19 21:06:12","1","<machine-learning><deep-learning><text-mining><ocr>","209","1","1"
"45837","2019-02-19 16:33:09","1","<deep-learning><lstm><xgboost>","994","1",""
"45839","2019-02-19 22:09:02","1","<python><data-mining><k-means>","222","1",""
"45846","2019-02-20 03:19:07","1","<machine-learning><data><accuracy>","53","1",""
"45849","2019-02-20 04:31:49","1","<machine-learning><dataset><training>","102","2",""
"45850","2019-02-20 04:47:51","1","<dataset>","211","1",""
"45854","2019-02-20 06:19:42","7","<python><text-mining>","7909","2","2"
"45856","2019-02-20 06:30:01","5","<machine-learning><python><nlp><nltk><regex>","1628","3","2"
"45858","2019-02-20 07:50:29","0","<machine-learning><tensorflow><opencv>","177","1",""
"45860","2019-02-20 08:31:47","3","<machine-learning><classification><cross-validation><pca><smote>","3211","1",""
"45862","2019-02-20 08:56:10","1","<machine-learning><machine-learning-model><convolution><image-size><image>","256","1",""
"45863","2019-02-20 09:33:29","2","<deep-learning><cnn><rnn><ocr>","53","1",""
"45864","2019-02-20 10:07:10","3","<keras><loss-function>","2428","3",""
"45865","2019-02-20 10:39:04","1","<predictive-modeling><regression><statistics>","78","1",""
"45867","2019-02-20 10:44:55","2","<python><keras><time-series><lstm><rnn>","2159","1",""
"45872","2019-02-20 11:37:58","5","<machine-learning><text-mining><feature-extraction><word-embeddings>","331","3",""
"45873","2019-02-20 12:12:54","0","<python><scikit-learn><predictive-modeling><prediction><machine-learning-model>","112","1",""
"45874","2019-02-20 12:18:28","0","<python><deep-learning><keras><tensorflow><nlp>","86","1",""
"45875","2019-02-20 12:29:20","2","<keras>","731","1",""
"45879","2019-02-20 13:08:36","3","<seaborn>","928","0","1"
"45881","2019-02-20 13:57:35","2","<cross-validation><encoding>","2999","2","2"
"45882","2019-02-20 14:15:55","3","<time-series><lstm><scalability>","2598","1","1"
"45883","2019-02-20 14:21:43","1","<training><named-entity-recognition><labels>","80","1",""
"45885","2019-02-20 14:34:56","1","<machine-learning><multiclass-classification><nltk>","104","0",""
"45889","2019-02-20 14:54:14","1","<deep-learning><tensorflow><cnn><object-detection>","840","1","1"
"45893","2019-02-20 15:31:25","3","<keras><tensorflow>","2553","1","2"
"45897","2019-02-20 15:50:30","2","<python><neural-network><keras><tensorflow><regression>","306","0",""
"45900","2019-02-20 16:38:05","18","<python><scikit-learn><data-cleaning><normalization>","35405","3","14"
"45902","2019-02-20 17:06:28","2","<r><time-series><forecast><data-analysis>","749","2",""
"45903","2019-02-20 17:14:14","2","<r><data-cleaning><outlier>","149","1",""
"45904","2019-02-20 17:49:30","4","<cnn><convolutional-neural-network><performance><gpu>","939","1","1"
"45906","2019-02-20 18:01:18","1","<neural-network><normalization>","46","0",""
"45907","2019-02-20 18:08:59","5","<neural-network><deep-learning><keras><data-cleaning>","93","1","1"
"45914","2019-02-20 20:20:35","7","<classification><scikit-learn><clustering><unsupervised-learning><gaussian>","4716","1","2"
"45915","2019-02-20 21:09:20","3","<svm><cross-validation><training><unsupervised-learning><matlab>","271","1",""
"45916","2019-02-20 21:13:45","20","<python><dataset><preprocessing><pytorch>","35013","2","6"
"45919","2019-02-20 22:29:12","3","<machine-learning><deep-learning><convolution>","83","1",""
"45922","2019-02-20 23:02:27","2","<machine-learning><classification><data-mining><pca><dimensionality-reduction>","158","4",""
"45923","2019-02-21 00:16:14","3","<churn>","198","1",""
"45924","2019-02-21 00:28:36","3","<machine-learning><statistics>","631","1",""
"45930","2019-02-21 01:33:15","2","<python><data-mining><predictive-modeling><feature-extraction>","40","0",""
"45933","2019-02-21 02:41:10","4","<neural-network><keras><tensorflow>","828","1",""
"45936","2019-02-21 05:02:02","2","<deep-learning><cross-validation><training><loss-function>","69","0",""
"45937","2019-02-21 06:08:40","3","<python><pandas><numpy><dataframe><data-wrangling>","1059","2",""
"45940","2019-02-21 10:18:13","2","<python><csv>","3123","1",""
"45941","2019-02-21 10:25:07","2","<keras><nlp><word-embeddings><attention-mechanism>","405","0",""
"45942","2019-02-21 10:25:29","2","<neural-network><convolution>","1627","2","0"
"45943","2019-02-21 10:36:20","3","<pandas><bigdata><databases><sql>","51","1",""
"45944","2019-02-21 10:38:13","3","<jupyter><google><cloud>","681","1",""
"45947","2019-02-21 11:26:58","2","<machine-learning><python><neural-network><classification><r>","137","3",""
"45950","2019-02-21 12:26:55","2","<python><neural-network><deep-learning><reinforcement-learning><policy-gradients>","326","1","1"
"45954","2019-02-21 13:58:59","2","<python><deep-learning><keras><regression><matplotlib>","6734","2","1"
"45957","2019-02-21 14:17:38","1","<machine-learning><neural-network><predictive-modeling>","71","1",""
"45959","2019-02-21 14:29:08","1","<reinforcement-learning><online-learning>","41","0","2"
"45960","2019-02-21 14:38:33","3","<computer-vision><3d-reconstruction>","2481","2","1"
"45963","2019-02-21 14:51:23","4","<classification><regression><algorithms>","1431","0",""
"45964","2019-02-21 15:09:01","3","<machine-learning><.net>","808","2","1"
"45965","2019-02-21 15:24:11","1","<machine-learning><python><neural-network>","69","0",""
"45968","2019-02-21 16:03:39","1","<dataset><cnn>","39","1",""
"45969","2019-02-21 16:25:05","1","<machine-learning><deep-learning><keras><autoencoder>","42","1","0"
"45970","2019-02-21 16:43:29","1","<machine-learning><r><random-forest><predictor-importance>","545","1",""
"45971","2019-02-21 16:51:53","1","<python><neural-network><keras><nlp>","2491","0",""
"45974","2019-02-21 18:39:20","6","<classification><evaluation><binary>","9765","1","2"
"45982","2019-02-21 21:13:13","3","<python><deep-learning><keras><lstm><rnn>","693","1",""
"45983","2019-02-21 21:23:39","1","<machine-learning><classification><scikit-learn><metric><score>","350","0",""
"45988","2019-02-22 00:23:42","2","<machine-learning><classification><metric>","203","1",""
"45989","2019-02-22 01:44:51","2","<scikit-learn><machine-learning-model>","687","2",""
"45991","2019-02-22 03:50:34","0","<deep-learning><keras><convolution>","20","1",""
"45996","2019-02-22 06:42:07","1","<feature-engineering><anomaly-detection>","58","0",""
"45997","2019-02-22 06:44:36","0","<machine-learning><python><pandas><categorical-data>","1270","1",""
"45999","2019-02-22 07:37:11","1","<machine-learning><python><deep-learning><recommender-system>","484","2",""
"46000","2019-02-22 07:45:12","2","<python><time-series><csv>","887","1",""
"46001","2019-02-22 07:45:24","1","<nlp><named-entity-recognition><chatbot>","53","1","1"
"46002","2019-02-22 07:53:48","4","<machine-learning><data-cleaning><categorical-data>","3041","3","1"
"46003","2019-02-22 08:12:46","1","<machine-learning><r><data-science-model>","762","1",""
"46006","2019-02-22 09:14:02","1","<lstm><multilabel-classification><rnn>","2997","2",""
"46012","2019-02-22 10:25:59","1","<machine-learning><rnn><preprocessing><aws>","323","1",""
"46014","2019-02-22 10:33:08","1","<neural-network><deep-learning><keras><unsupervised-learning><autoencoder>","1788","1","1"
"46017","2019-02-22 11:39:36","1","<deep-learning><tensorflow><cnn>","931","1",""
"46019","2019-02-22 12:04:47","3","<python><scikit-learn><regression><confusion-matrix>","25810","1","1"
"46020","2019-02-22 12:20:21","1","<probability><distribution><bayesian-networks>","17","0","1"
"46022","2019-02-22 12:54:59","0","<python><optimization><data-science-model>","21","1",""
"46023","2019-02-22 13:13:20","2","<lstm><prediction>","431","1",""
"46027","2019-02-22 13:47:18","1","<r><dataset><clustering><k-means><rstudio>","1936","1",""
"46031","2019-02-22 14:07:23","0","<anomaly-detection><outlier>","311","2",""
"46036","2019-02-22 14:54:16","1","<classification><feature-selection>","29","1",""
"46038","2019-02-22 15:05:19","3","<career><excel>","141","2",""
"46039","2019-02-22 15:07:03","4","<anomaly>","250","2","1"
"46040","2019-02-22 15:12:47","1","<feature-selection><feature-extraction>","57","0",""
"46044","2019-02-22 16:25:37","2","<machine-learning><classification>","634","1","1"
"46047","2019-02-22 16:47:44","1","<machine-learning><deep-learning><keras><tensorflow><machine-learning-model>","2343","0",""
"46049","2019-02-22 17:17:48","1","<deep-learning><dataset><image-classification><convolution><accuracy>","1982","1",""
"46050","2019-02-22 17:32:52","5","<r><time-series><forecast><data-analysis>","35872","5","4"
"46051","2019-02-22 17:39:06","6","<keras><tensorflow><pipelines>","2639","0",""
"46052","2019-02-22 17:53:38","2","<scikit-learn><logistic-regression><accuracy><classifier>","663","3",""
"46053","2019-02-22 18:05:34","1","<cnn><image-classification><preprocessing><image-recognition>","159","0",""
"46054","2019-02-22 18:16:54","1","<machine-learning><r><linear-regression><categorical-data>","127","1",""
"46056","2019-02-22 18:43:25","3","<machine-learning><reinforcement-learning>","2578","1",""
"46058","2019-02-22 19:18:51","1","<machine-learning><data-mining><rnn>","56","0",""
"46059","2019-02-22 19:45:53","3","<python><scikit-learn><regression><linear-regression>","1086","1","1"
"46066","2019-02-22 20:32:16","1","<classification><regression><pytorch><outlier>","111","0",""
"46070","2019-02-22 21:56:02","2","<neural-network><keras><scikit-learn><tensorflow><model-selection>","82","1",""
"46071","2019-02-22 22:05:04","1","<deep-learning><image-classification>","16","0",""
"46072","2019-02-22 23:00:12","1","<regression><counts>","63","0",""
"46076","2019-02-23 05:43:06","3","<machine-learning><classification><cross-validation><confusion-matrix><smote>","1042","1",""
"46077","2019-02-23 05:50:59","2","<python><pandas>","253","1",""
"46078","2019-02-23 05:59:32","1","<machine-learning>","101","0",""
"46079","2019-02-23 06:30:46","1","<python><numpy><numerical>","16","0",""
"46087","2019-02-23 09:00:25","1","<machine-learning><dataset>","30","1",""
"46090","2019-02-23 09:16:20","2","<python><tensorflow><loss-function><policy-gradients>","106","0",""
"46092","2019-02-23 10:31:08","4","<machine-learning><python><scikit-learn><clustering><dbscan>","7729","2",""
"46093","2019-02-23 13:23:21","1","<neural-network><keras><regression><predictive-modeling>","883","1",""
"46097","2019-02-23 14:54:42","1","<lstm><mini-batch-gradient-descent><reshape>","152","1",""
"46098","2019-02-23 14:56:32","2","<machine-learning><deep-learning><nlp><cnn><convolution>","248","0",""
"46102","2019-02-23 17:42:24","4","<jupyter><anaconda>","4367","3","1"
"46103","2019-02-23 17:57:41","0","<visualization><data><pca><dimensionality-reduction>","165","1",""
"46104","2019-02-23 18:30:02","1","<career>","179","1",""
"46105","2019-02-23 19:02:25","1","<predictive-modeling>","55","0",""
"46106","2019-02-23 19:55:38","2","<machine-learning><clustering><k-means><dbscan>","10101","2","0"
"46108","2019-02-23 22:11:53","1","<python><time-series><supervised-learning><gradient-descent>","31","0",""
"46110","2019-02-24 00:09:56","1","<neural-network><javascript>","51","1",""
"46111","2019-02-24 00:21:01","1","<python><pandas>","2731","2",""
"46114","2019-02-24 01:20:20","1","<machine-learning>","96","1",""
"46117","2019-02-24 02:50:27","14","<seaborn>","43237","4","1"
"46120","2019-02-24 03:35:16","2","<machine-learning><boosting>","438","1",""
"46124","2019-02-24 07:27:47","20","<keras><prediction><backpropagation><cost-function><methods>","20807","1","6"
"46125","2019-02-24 07:31:12","1","<machine-learning><deep-learning><neural-network><keras><convolutional-neural-network>","365","0",""
"46128","2019-02-24 08:58:39","2","<python><scikit-learn><similarity><graphs><numpy>","4340","2","1"
"46132","2019-02-24 09:40:40","0","<regression><seaborn>","3941","2","0"
"46135","2019-02-24 11:29:39","1","<bayesian-networks><probabilistic-programming>","1176","0","1"
"46140","2019-02-24 14:07:59","2","<lstm><feature-scaling>","470","1",""
"46141","2019-02-24 14:28:34","2","<career>","98","1",""
"46145","2019-02-24 16:04:01","0","<python><clustering><k-means>","100","4","1"
"46147","2019-02-24 16:26:45","2","<machine-learning><python><deep-learning><recommender-system>","139","4",""
"46149","2019-02-24 16:48:56","1","<dataframe>","21593","2",""
"46157","2019-02-24 18:40:47","0","<r><k-means><categorical-data><excel>","1424","1",""
"46159","2019-02-24 20:14:24","1","<neural-network><backpropagation><javascript>","116","1",""
"46164","2019-02-23 16:58:05","2","<deep-learning><computer-vision><object-recognition>","2423","1","1"
"46168","2019-02-25 00:00:10","1","<deep-learning>","849","1",""
"46170","2019-02-25 00:20:02","1","<neural-network><regression>","31","1",""
"46171","2019-02-25 02:24:10","0","<deep-learning><nlp><attention-mechanism><transformer>","328","1",""
"46172","2019-02-25 02:28:39","0","<regression><xgboost><boosting>","75","2",""
"46173","2019-02-25 05:00:29","6","<deep-learning><gpu>","18492","1","1"
"46179","2019-02-25 07:10:34","2","<machine-learning><decision-trees>","349","1",""
"46180","2019-02-25 07:54:56","6","<machine-learning><cnn><computer-vision>","4056","1","2"
"46182","2019-02-25 08:36:39","2","<keras><tensorflow>","5960","1",""
"46183","2019-02-25 09:20:05","4","<python><pandas>","391","2",""
"46187","2019-02-25 10:41:10","2","<python><pandas>","46","1",""
"46188","2019-02-25 10:47:42","1","<machine-learning><multiclass-classification><multilabel-classification><labels>","205","0",""
"46189","2019-02-25 10:58:03","2","<classification><computer-vision><image-preprocessing>","295","1",""
"46190","2019-02-25 12:01:13","1","<python><neural-network><keras><tensorflow><cnn>","97","1",""
"46192","2019-02-25 12:17:32","9","<neural-network><classification><keras><nlp><text>","322","2","2"
"46197","2019-02-25 13:22:02","3","<probability><bayesian-networks>","51","1",""
"46201","2019-02-25 13:47:21","3","<machine-learning><feature-selection><feature-extraction><correlation>","317","1",""
"46202","2019-02-25 13:47:48","4","<lstm><difference>","199","1",""
"46203","2019-02-25 14:03:02","2","<python><predictive-modeling><data-cleaning><missing-data><data-imputation>","45","1",""
"46204","2019-02-25 14:05:07","2","<classification><predictive-modeling><statistics><algorithms><multiclass-classification>","37","0",""
"46207","2019-02-25 14:48:44","1","<keras><lstm><error-handling>","206","1","1"
"46208","2019-02-25 14:52:47","1","<machine-learning><neural-network>","47","1",""
"46211","2019-02-25 16:22:37","1","<visualization><graphs><tableau>","54","0","1"
"46215","2019-02-25 17:19:29","4","<python><neural-network><keras><scikit-learn>","6221","1","2"
"46217","2019-02-25 17:31:49","1","<machine-learning><python><scikit-learn><svm><machine-learning-model>","151","1",""
"46218","2019-02-25 19:07:04","3","<scikit-learn><multiclass-classification><encoding>","909","1",""
"46220","2019-02-25 19:24:18","3","<multilabel-classification><confusion-matrix>","1155","1",""
"46225","2019-02-25 20:21:16","1","<keras>","84","0",""
"46228","2019-02-25 20:50:50","5","<neural-network><multilabel-classification><mnist>","5673","3",""
"46231","2019-02-25 22:44:39","1","<clustering><hierarchical-data-format>","132","1",""
"46239","2019-02-26 06:01:12","0","<clustering><embeddings><hierarchical-data-format>","90","2",""
"46243","2019-02-26 08:24:03","0","<python><pandas>","887","2",""
"46245","2019-02-26 08:51:33","7","<machine-learning><reinforcement-learning>","2571","1","1"
"46246","2019-02-26 09:29:12","3","<python><pandas>","55","1",""
"46247","2019-02-26 09:44:28","1","<machine-learning>","21","1","1"
"46249","2019-02-26 10:44:44","1","<classification><lstm><text-mining><rnn><named-entity-recognition>","1556","3",""
"46251","2019-02-26 11:13:01","0","<python><scikit-learn><nlp>","84","1",""
"46252","2019-02-26 11:13:37","3","<python><neural-network><keras><regression>","5013","2",""
"46256","2019-02-26 12:12:37","4","<python><pandas><feature-engineering>","303","1","1"
"46258","2019-02-26 12:32:50","3","<time-series><encoding><sequence-to-sequence>","2829","1",""
"46266","2019-02-26 14:52:37","0","<machine-learning><reinforcement-learning><policy-gradients>","131","1",""
"46270","2019-02-26 15:41:00","1","<lstm><training><prediction>","262","1",""
"46272","2019-02-26 15:55:49","1","<neural-network><feature-engineering><feature-scaling>","70","1","3"
"46274","2019-02-26 16:29:22","1","<machine-learning><statistics><association-rules>","470","1","3"
"46275","2019-02-26 17:08:00","1","<neural-network>","110","1",""
"46284","2019-02-27 00:45:23","2","<data><career>","71","0",""
"46295","2019-02-27 05:32:02","1","<reinforcement-learning><markov-process><monte-carlo>","106","1",""
"46297","2019-02-27 06:06:16","0","<python><scikit-learn><pandas>","98","2",""
"46298","2019-02-27 06:06:59","0","<weka>","226","2",""
